ncaa_id,team,season,division,jersey,name,position,height,class,major,hometown,high_school,previous_school,url
587794,Notre Dame,2024,I,14,Will Schroeder,Midfield,6-1,Freshman,,Inverness IL,Barrington,,https://fightingirish.com/sports/msoc/roster/season/2024-25/player/will-schroeder/
587794,Notre Dame,2024,I,15,Ian Shaul,Midfielder,5-8,Freshman,,North Saint Paul MN,Baker,,https://fightingirish.com/sports/msoc/roster/season/2024-25/player/ian-shaul/
587794,Notre Dame,2024,I,16,Jacob Bartlett,Midfielder,6-1,Freshman,,Overland Park KS,,,https://fightingirish.com/sports/msoc/roster/season/2024-25/player/jake-bartlett/
587794,Notre Dame,2024,I,17,Mateo Acosta,Defender,6-0,Senior,,Skokie IL,Niles West,,https://fightingirish.com/sports/msoc/roster/season/2024-25/player/mateo-acosta/
587794,Notre Dame,2024,I,18,Josh Ramsey,Defender,6-0,Senior,,Plano TX,Texas Connections Academy,,https://fightingirish.com/sports/msoc/roster/season/2024-25/player/josh-ramsey/
587794,Notre Dame,2024,I,19,Michael Rossi,Forward,6-5,Senior,,Glen Ellyn IL,Glenbard West,,https://fightingirish.com/sports/msoc/roster/season/2024-25/player/michael-rossi-2/
587794,Notre Dame,2024,I,20,Brady Hilden,Midfielder,5-10,Freshman,,Reno NV,Shattuck St. Mary's Academy,,https://fightingirish.com/sports/msoc/roster/season/2024-25/player/brady-hilden/
587794,Notre Dame,2024,I,21,Matthew Roou,Forward,5-10,Senior,,Germantown WI,Laurel Springs,,https://fightingirish.com/sports/msoc/roster/season/2024-25/player/matthew-roou/
587794,Notre Dame,2024,I,22,Nolan Spicer,Midfielder,5-8,Sophomore,,Bay Village OH,Saint Ignatius,,https://fightingirish.com/sports/msoc/roster/season/2024-25/player/nolan-spicer/
587794,Notre Dame,2024,I,23,Stevie Dunphy,Forward,5-11,Freshman,,Carlsbad CA,Cathedral Catholic,,https://fightingirish.com/sports/msoc/roster/season/2024-25/player/stevie-dunphy/
587794,Notre Dame,2024,I,24,Sebastian Green,Midfielder,5-9,Junior,,Monterey CA,Northwood School (NY),,https://fightingirish.com/sports/msoc/roster/season/2024-25/player/sebastian-green/
587794,Notre Dame,2024,I,28,Nicholas Legendre,Forward,5-9,Junior,,Rio Rancho NM,Cleveland,,https://fightingirish.com/sports/msoc/roster/season/2024-25/player/nicholas-legendre/
587794,Notre Dame,2024,I,29,Cleveland Sellers IV,Defender,6-2,Senior,,Charlotte NC,Northwest School of the Arts,,https://fightingirish.com/sports/msoc/roster/season/2024-25/player/cleveland-sellers-iv/
587794,Notre Dame,2024,I,30,Liam Egan,Goalkeeper,6-5,Senior,,Louisville KY,Bridgton Academy,,https://fightingirish.com/sports/msoc/roster/season/2024-25/player/liam-egan/
587794,Notre Dame,2024,I,31,Blake Kelly,Goalkeeper,6-2,Freshman,,Holt MI,Salt Lake Academy,,https://fightingirish.com/sports/msoc/roster/season/2024-25/player/blake-kelly/
587794,Notre Dame,2024,I,99,Collin Travasos,Goalkeeper,6-3,Graduate Student,,Encinitas CA,Santa Fe Christian,,https://fightingirish.com/sports/msoc/roster/season/2024-25/player/collin-travasos/
5,Akron,2024,I,0,Lincoln McCarty,GK,6-4,Fr.,,Cave Creek Ariz.,Cactus Shadows,,https://gozips.com/sports/mens-soccer/roster/lincoln-mccarty/9239
5,Akron,2024,I,1,Mitch Budler,GK,6-4,R-Jr.,,Lincoln Neb.,YSC Academy,,https://gozips.com/sports/mens-soccer/roster/mitch-budler/9060
5,Akron,2024,I,2,Josh Hardin,D,5-5,So.,,Maple Valley Wash.,Internet Academy,,https://gozips.com/sports/mens-soccer/roster/josh-hardin/9070
5,Akron,2024,I,3,Daragh Reilly,D,6-0,Jr.,,Meath Ireland,St. Patrick's Classical School,,https://gozips.com/sports/mens-soccer/roster/daragh-reilly/9076
5,Akron,2024,I,4,Jonas Buechte,D,6-1,Sr.,,Rantingen Germany,,,https://gozips.com/sports/mens-soccer/roster/jonas-buechte/9061
5,Akron,2024,I,5,Kyle Genenbacher,D,5-10,Sr.,,Farmington Mo.,Farmington,,https://gozips.com/sports/mens-soccer/roster/kyle-genenbacher/9070
5,Akron,2024,I,6,Wyatt Lewis,MF,6-1,So.,,St. Charles Mo.,St. Louis Priory School,,https://gozips.com/sports/mens-soccer/roster/wyatt-lewis/9079
5,Akron,2024,I,7,Nate Zimmermann,F,5-9,So.,,Mendham N.J.,Delbarton,,https://gozips.com/sports/mens-soccer/roster/nate-zimmermann/9078
5,Akron,2024,I,8,Nico Bartlett,MF,5-5,So.,,Bloomingdale Ill.,Lake Park,,https://gozips.com/sports/mens-soccer/roster/nico-bartlett/9082
5,Akron,2024,I,9,Wyatt Borso,F,6-1,Jr.,,Aurora Ill.,,,https://gozips.com/sports/mens-soccer/roster/wyatt-borso/9080
5,Akron,2024,I,10,Wan Kuzri Wan Kamal,MF,5-11,Sr.,,Carbondale Ill.,Carbondale Community,,https://gozips.com/sports/mens-soccer/roster/wan-kuzri-wan-kamal/9078
5,Akron,2024,I,11,James Buebendorf,D,5-11,Fr.,,O'Fallon Mo.,Laurel Springs,,https://gozips.com/sports/mens-soccer/roster/james-buebendorf/9084
5,Akron,2024,I,12,Caleb Borneo,MF,5-6,R-Fr.,,Morgantown W.Va.,Johnstown-Munroe (Ohio),,https://gozips.com/sports/mens-soccer/roster/caleb-borneo/9059
5,Akron,2024,I,13,Remi Agunbiade,F,6-1,Fr.,,Toronto Ontario,St. Joan of Arc,,https://gozips.com/sports/mens-soccer/roster/remi-agunbiade/9447
5,Akron,2024,I,14,Kamden Held,MF,5-7,Fr.,,Naperville Ill.,Naperville Central,,https://gozips.com/sports/mens-soccer/roster/kamden-held/9243
5,Akron,2024,I,15,Joshua Bartels,MF,5-9,Fr.,,Stafford Va.,New Albany (Ohio),,https://gozips.com/sports/mens-soccer/roster/joshua-bartels/9081
5,Akron,2024,I,17,Nathan Ferguson,F,6-4,R-Fr.,,Glen Carbon Ill.,Edwardsville,,https://gozips.com/sports/mens-soccer/roster/nathan-ferguson/9068
5,Akron,2024,I,18,Stefan Dobrijevic,F,6-2,Jr.,,Uniontown Ohio,Firestone,,https://gozips.com/sports/mens-soccer/roster/stefan-dobrijevic/9065
5,Akron,2024,I,19,Dyson Clapier,MF,5-11,R-Sr.,,Layton Utah,Baker Web Academy,,https://gozips.com/sports/mens-soccer/roster/dyson-clapier/9063
5,Akron,2024,I,20,Daniel Firek,MF,5-11,So.,,Mississauga Ontario,Loyola Catholic Secondary School,,https://gozips.com/sports/mens-soccer/roster/daniel-firek/9069
5,Akron,2024,I,21,Maximus Barboto,MF,5-7,Jr.,,Wayne N.J.,Wayne Valley,,https://gozips.com/sports/mens-soccer/roster/maximus-barboto/9082
5,Akron,2024,I,22,Matt Dreas,MF,5-10,So.,,Covington Ky.,Holy Cross,,https://gozips.com/sports/mens-soccer/roster/matt-dreas/9066
5,Akron,2024,I,23,Jack Roman,MF,5-7,Fr.,,Canfield Ohio,Canfield,,https://gozips.com/sports/mens-soccer/roster/jack-roman/9244
5,Akron,2024,I,24,Thomas O'Rourke,MF,5-9,Fr.,,East Patchogue N.Y.,Bellport,,https://gozips.com/sports/mens-soccer/roster/thomas-orourke/9245
5,Akron,2024,I,25,Victor Gaulmin,MF,6-0,R-Sr.,,Guivapas France,University of Western Brittany | St. Olaf College,,https://gozips.com/sports/mens-soccer/roster/victor-gaulmin/9241
5,Akron,2024,I,26,Simon Guardiero,D,6-2,Fr.,,Guelph Ontario,Bishop Macdonnell,,https://gozips.com/sports/mens-soccer/roster/simon-guardiero/9246
5,Akron,2024,I,27,Ashton Kamdem,D,5-10,Jr.,,West Chester Ohio,Lakota West,,https://gozips.com/sports/mens-soccer/roster/ashton-kamdem/9073
5,Akron,2024,I,28,Ryan Kopay,MF,5-7,R-Fr.,,Pittsburgh Pa.,Moon Area,,https://gozips.com/sports/mens-soccer/roster/ryan-kopay/9074
5,Akron,2024,I,29,Aaron Meono,GK,6-0,Fr.,,Redondo Beach Calif.,Palos Verdes,,https://gozips.com/sports/mens-soccer/roster/aaron-meono/9247
5,Akron,2024,I,30,Brett Kaminski,GK,6-0,Fr.,,Cooper City Fla.,Broward Virtual School,,https://gozips.com/sports/mens-soccer/roster/brett-kaminski/9248
725,Army,2024,I,0,Aiden Rice,G,6' 1'',Sr.,Mechanical Engineering,Powder Springs Ga.,Carl Harrison HS,,https://goarmywestpoint.com/sports/mens-soccer/roster/aiden-rice/21979
725,Army,2024,I,00,Blair Camargo,G,6' 0'',Fr.,,,McKinney Texas,Frisco Heritage HS,,https://goarmywestpoint.com/sports/mens-soccer/roster/blair-camargo/22132
725,Army,2024,I,1,Michael Guiry,G,6' 5'',Fr.,,,Jacksonville Fla.,Fletcher HS,,https://goarmywestpoint.com/sports/mens-soccer/roster/michael-guiry/22139
725,Army,2024,I,2,Kasem Minzey,D,5' 9'',Fr.,,,Granger Ind.,Cathedral HS,,https://goarmywestpoint.com/sports/mens-soccer/roster/kasem-minzey/22141
725,Army,2024,I,3,Owen Ennis,D,5' 10'',So.,Electrical Engineering,North Kingstown R.I.,North Kingstown HS,,https://goarmywestpoint.com/sports/mens-soccer/roster/owen-ennis/21966
725,Army,2024,I,4,Eric Lusskin,M,6' 1'',Jr.,Engineering/Physics,Long Valley N.J.,West Morris Central HS,,https://goarmywestpoint.com/sports/mens-soccer/roster/eric-lusskin/21972
725,Army,2024,I,5,Kelly Cooper,D,6' 5'',So.,Geospatial Information Science,Atlanta Ga.,Riverwood Charter School,,https://goarmywestpoint.com/sports/mens-soccer/roster/kelly-cooper/21963
725,Army,2024,I,6,Colin McCarthy,M,5' 8'',So.,Engineering Management,Crofton Md.,Severn School,USMAPS,https://goarmywestpoint.com/sports/mens-soccer/roster/colin-mccarthy/21975
725,Army,2024,I,7,Riley Cullum,M,5' 7'',So.,Engineering Management,Brooksville Fla.,Nature Coast Technical,USMAPS,https://goarmywestpoint.com/sports/mens-soccer/roster/riley-cullum/21964
725,Army,2024,I,8,Reef McGee,M,5' 11'',So.,Space Science,Jacksonville Fla.,Fletcher HS,,https://goarmywestpoint.com/sports/mens-soccer/roster/reef-mcgee/21976
725,Army,2024,I,9,Jack Drabenstott,F,6' 0'',Jr.,Space Science,Centerville Ohio,Centerville HS,,https://goarmywestpoint.com/sports/mens-soccer/roster/jack-drabenstott/21965
725,Army,2024,I,10,Jubril Bamgbala,F,6' 1'',So.,Systems Engineering,North Providence R.I.,La Salle Academy,,https://goarmywestpoint.com/sports/mens-soccer/roster/jubril-bamgbala/21961
725,Army,2024,I,11,Gage Lyons,F,6' 0'',So.,Management,Washington D.C.,McLean HS,,https://goarmywestpoint.com/sports/mens-soccer/roster/gage-lyons/21974
725,Army,2024,I,12,Skyler Smith,D,5' 9'',Jr.,Economics,Lake Forest Calif.,El Toro HS,,https://goarmywestpoint.com/sports/mens-soccer/roster/skyler-smith/22131
725,Army,2024,I,13,Owen Mejia,D,6' 2'',So.,Law and Legal Studies,Noblesville Ind.,Noblesville HS,,https://goarmywestpoint.com/sports/mens-soccer/roster/owen-mejia/21977
725,Army,2024,I,14,Jacob Lee,F,5' 9'',Jr.,Psychology,Fort Lee N.J.,Fort Lee HS,,https://goarmywestpoint.com/sports/mens-soccer/roster/jacob-lee/21970
725,Army,2024,I,15,Niko Kapustin,D,6' 2'',Jr.,Kinesiology,Columbus Ohio,Dublin Coffman HS,,https://goarmywestpoint.com/sports/mens-soccer/roster/niko-kapustin/21969
725,Army,2024,I,16,Justin Davidyock,M,6' 2'',Fr.,,,Newtown Pa.,The Pennington School,,https://goarmywestpoint.com/sports/mens-soccer/roster/justin-davidyock/22133
725,Army,2024,I,17,Jack Meyer,M,5' 10'',Jr.,Business Finance,Southlake Texas,Southlake Carroll HS,,https://goarmywestpoint.com/sports/mens-soccer/roster/jack-meyer/21978
725,Army,2024,I,18,Ryan Behrmann,M,6' 2'',Fr.,,,Charlotte N.C.,Covenant Day School,,https://goarmywestpoint.com/sports/mens-soccer/roster/ryan-behrmann/22134
725,Army,2024,I,20,Kai Thomas,F,5' 10'',Fr.,,,Orinda Calif.,Miramonte HS,,https://goarmywestpoint.com/sports/mens-soccer/roster/kai-thomas/22138
725,Army,2024,I,21,Ronald Zhai,F,6' 0'',Fr.,,,San Ramon Calif.,Monte Vista HS,,https://goarmywestpoint.com/sports/mens-soccer/roster/ronald-zhai/22143
725,Army,2024,I,22,Miles Hadley,D,6' 0'',Fr.,,,Atlanta Ga.,Midtown HS,,https://goarmywestpoint.com/sports/mens-soccer/roster/miles-hadley/22136
725,Army,2024,I,23,Jack Kryger,F,6' 2'',Fr.,,,Stony Point N.Y.,Tappan Zee HS,,https://goarmywestpoint.com/sports/mens-soccer/roster/jack-kryger/22135
725,Army,2024,I,24,Curtis Boozer,D,6' 1'',Fr.,,,Los Angeles Calif.,Crossroads School,USMAPS,https://goarmywestpoint.com/sports/mens-soccer/roster/curtis-boozer/22137
725,Army,2024,I,25,Daniel Gormley,D,6' 2'',So.,Chemical Engineering,McDonald Pa.,South Fayette HS,,https://goarmywestpoint.com/sports/mens-soccer/roster/daniel-gormley/21968
725,Army,2024,I,27,Liam Tucker,D,5' 9'',Fr.,,,Cleveland Ohio,Shattuck-St.Mary's School (MN),,https://goarmywestpoint.com/sports/mens-soccer/roster/liam-tucker/22142
725,Army,2024,I,28,Sean Adu-Gyamfi,M,6' 2'',Jr.,History,Richmond Va.,James River HS,,https://goarmywestpoint.com/sports/mens-soccer/roster/sean-adugyamfi/21960
725,Army,2024,I,33,Andrew Kim,D,6' 0'',Fr.,,,Norfolk Va.,Norfolk Academy,,https://goarmywestpoint.com/sports/mens-soccer/roster/andrew-kim/22140
725,Army,2024,I,34,Keanu Likewise,G,5' 10'',So.,History,Colorado Springs Colo.,Discovery Canyon Campus HS,,https://goarmywestpoint.com/sports/mens-soccer/roster/keanu-likewise/21971
721,Air Force,2024,I,0,Brody Smith,GK,6' 5'',Fr.,,Cary NC,Castle View,,https://goairforcefalcons.com/sports/mens-soccer/roster/brody-smith/19434
721,Air Force,2024,I,1,Will Collins,GK,6' 2'',So.,,Suwanee GA,North Gwinnett,,https://goairforcefalcons.com/sports/mens-soccer/roster/will-collins/19401
721,Air Force,2024,I,2,Bradley Poppell,M,5' 8'',Fr.,,Cincinnati OH,Archbishop Moeller,,https://goairforcefalcons.com/sports/mens-soccer/roster/bradley-poppell/19432
721,Air Force,2024,I,3,Ben Wunsch,M,5' 7'',Sr.,,St. Louis MO,Rockwood Summit,,https://goairforcefalcons.com/sports/mens-soccer/roster/ben-wunsch/19422
721,Air Force,2024,I,4,Tyler Bryant,M,5' 8'',So.,,Lake Saint Louis MO,Timberland,,https://goairforcefalcons.com/sports/mens-soccer/roster/tyler-bryant/19400
721,Air Force,2024,I,5,Kyle Skevington,D,6' 5'',Fr.,,Carlsbad CA,Sage Creek,,https://goairforcefalcons.com/sports/mens-soccer/roster/kyle-skevington/19433
721,Air Force,2024,I,6,Attila Toth,F,5' 11'',Fr.,,Phoenix AZ,Brophy College Prep,,https://goairforcefalcons.com/sports/mens-soccer/roster/attila-toth/19435
721,Air Force,2024,I,7,Carter Rizzo,F,6' 0'',Sr.,,Phoenix AZ,Pinnacle,,https://goairforcefalcons.com/sports/mens-soccer/roster/carter-rizzo/19418
721,Air Force,2024,I,8,Joey Betts,F,5' 9'',Sr.,,Panama City FL,James W. Robinson,,https://goairforcefalcons.com/sports/mens-soccer/roster/joey-betts/19397
721,Air Force,2024,I,9,Weston Cantrell,F,6' 5'',Fr.,,Granbury TX,Granbury,,https://goairforcefalcons.com/sports/mens-soccer/roster/weston-cantrell/19429
721,Air Force,2024,I,10,Nick Bisagno,M,5' 7'',Sr.,,Boise ID,Mountain View,,https://goairforcefalcons.com/sports/mens-soccer/roster/nick-bisagno/19398
721,Air Force,2024,I,11,Ryan Daunt,M,5' 9'',Jr.,,Tallahassee FL,Maclay School,,https://goairforcefalcons.com/sports/mens-soccer/roster/ryan-daunt/19402
721,Air Force,2024,I,12,Ridge Owen,F,5' 11'',Jr.,,Chula Vista CA,East Lake,,https://goairforcefalcons.com/sports/mens-soccer/roster/ridge-owen/19414
721,Air Force,2024,I,13,Kobey Stoup,D,5' 11'',Sr.,,Montgomery AL,Capstone Academy,,https://goairforcefalcons.com/sports/mens-soccer/roster/kobey-stoup/19421
721,Air Force,2024,I,14,Noah Reznik,M,5' 11'',Sr.,,Des Moines IA,Shattuck-St. Mary's,,https://goairforcefalcons.com/sports/mens-soccer/roster/noah-reznik/19417
721,Air Force,2024,I,15,Andrew Durkin,D,6' 0'',Sr.,,Richmond VA,Capstone Academy,,https://goairforcefalcons.com/sports/mens-soccer/roster/andrew-durkin/19404
721,Air Force,2024,I,16,Noah Higbie,D,6' 5'',So.,,Lenexa KS,Rockhurst,,https://goairforcefalcons.com/sports/mens-soccer/roster/noah-higbie/19407
721,Air Force,2024,I,17,Sean Flynn,M,5' 9'',So.,,Gilbert AZ,Perry,,https://goairforcefalcons.com/sports/mens-soccer/roster/sean-flynn/19405
721,Air Force,2024,I,18,Seni Akinola,D,5' 9'',So.,,Hertfordshire GB-ENG,St. Edmund's College,,https://goairforcefalcons.com/sports/mens-soccer/roster/seni-akinola/19396
721,Air Force,2024,I,19,Aidan Grubbs,M,5' 10'',So.,,Bradenton FL,Saint Stephen's,,https://goairforcefalcons.com/sports/mens-soccer/roster/aidan-grubbs/19406
721,Air Force,2024,I,20,Sevastian Rodriguez,M,5' 9'',Jr.,,San Antonio TX,Central Catholic,,https://goairforcefalcons.com/sports/mens-soccer/roster/sevastian-rodriguez/19419
721,Air Force,2024,I,21,Tyler Kato,M,6' 2'',So.,,Ann Arbor MI,Pioneer,,https://goairforcefalcons.com/sports/mens-soccer/roster/tyler-kato/19408
721,Air Force,2024,I,22,Logan Zaa,F,5' 9'',So.,,Honolulu HI,Kamehameha Schools Kapalama,,https://goairforcefalcons.com/sports/mens-soccer/roster/logan-zaa/19423
721,Air Force,2024,I,23,Josh Spence,GK,6' 3'',Jr.,,Burlington KY,Randall K. Cooper,,https://goairforcefalcons.com/sports/mens-soccer/roster/josh-spence/19420
721,Air Force,2024,I,24,Zion Martey,D,5' 11'',So.,,Dallas TX,Memorial,,https://goairforcefalcons.com/sports/mens-soccer/roster/zion-martey/19410
721,Air Force,2024,I,25,Menes Ajyeman,M/F,6' 0'',Fr.,,Berryville VA,Clark County,,https://goairforcefalcons.com/sports/mens-soccer/roster/menes-ajyeman/19424
721,Air Force,2024,I,26,Oliver Becker,M,6' 0'',Fr.,,Madison WI,Verona Area,,https://goairforcefalcons.com/sports/mens-soccer/roster/oliver-becker/19426
721,Air Force,2024,I,27,Myles Farkas,M/F,5' 7'',Fr.,,San Diego CA,Mt. Carmel,,https://goairforcefalcons.com/sports/mens-soccer/roster/myles-farkas/19430
721,Air Force,2024,I,28,Brayden Benner,D,5' 9'',Fr.,,West Chester OH,Lakota West,,https://goairforcefalcons.com/sports/mens-soccer/roster/brayden-benner/19427
721,Air Force,2024,I,29,Dane Baker,D,6' 2'',Fr.,,Danville CA,Monte Vista,,https://goairforcefalcons.com/sports/mens-soccer/roster/dane-baker/19425
71,Bowling Green,2024,I,1/24,Grant Balcer,GK,6' 1'',5th,,Hudsonville Mich.,Unity Christian,,https://bgsufalcons.com/sports/mens-soccer/roster/grant-balcer/18805
71,Bowling Green,2024,I,2,Kyle Cusimano,D,6' 0'',5th,,Bay Village Ohio,Bay,,https://bgsufalcons.com/sports/mens-soccer/roster/kyle-cusimano/18812
71,Bowling Green,2024,I,3,Rodrigo Montez Silva,D,6' 2'',Sr.,,Loulé Portugal,Escola Secundaria de Loulé,,https://bgsufalcons.com/sports/mens-soccer/roster/rodrigo-montez-silva/18819
71,Bowling Green,2024,I,4,Amer Dedic,D,6' 4'',R-So.,,Ulm Germany,Friedrich List,,https://bgsufalcons.com/sports/mens-soccer/roster/amer-dedic/18813
71,Bowling Green,2024,I,5,Josh Erlandson,D,5' 11'',6th,,Dayton Ohio,Dayton Christian,,https://bgsufalcons.com/sports/mens-soccer/roster/josh-erlandson/18815
71,Bowling Green,2024,I,6,Taylor Dyson,F,5' 9'',Sr.,,Manchester England,St. Ambrose Barlow RC,,https://bgsufalcons.com/sports/mens-soccer/roster/taylor-dyson/18814
71,Bowling Green,2024,I,7,Kyle Blasingame,M,5' 9'',5th,,Oswego Ill.,Oswego East,,https://bgsufalcons.com/sports/mens-soccer/roster/kyle-blasingame/18808
71,Bowling Green,2024,I,8,Andrew Shaffer,M,6' 0'',Jr.,,Galena Ohio,St. Francis DeSales,,https://bgsufalcons.com/sports/mens-soccer/roster/andrew-shaffer/18826
71,Bowling Green,2024,I,10,Alberto Anaya,M,5' 5'',Sr.,,Queretaro Mexico,ITESM Leon,,https://bgsufalcons.com/sports/mens-soccer/roster/alberto-anaya/18804
71,Bowling Green,2024,I,12,Bennett Painter,F,5' 8'',So.,,Cincinnati Ohio,Anderson,,https://bgsufalcons.com/sports/mens-soccer/roster/bennett-painter/18820
71,Bowling Green,2024,I,14,Aiden Ptacek,M,5' 7'',R-Fr.,,Hudson Ohio,University School,,https://bgsufalcons.com/sports/mens-soccer/roster/aiden-ptacek/18822
71,Bowling Green,2024,I,15,Mads Christensen,M,6' 1'',So.,,Copenhagen Denmark,Campus Vejle,,https://bgsufalcons.com/sports/mens-soccer/roster/mads-christensen/18810
71,Bowling Green,2024,I,16,Jake Lane,M,5' 8'',So.,,Chicago Ill.,ASU Preparatory Acad.,,https://bgsufalcons.com/sports/mens-soccer/roster/jake-lane/18818
71,Bowling Green,2024,I,17,Saul Rios,D,6' 0'',So.,,Columbus Ohio,Central Crossing,,https://bgsufalcons.com/sports/mens-soccer/roster/saul-rios/18823
71,Bowling Green,2024,I,18,Jake Bergin,M,5' 11'',Sr.,,Cleveland Ohio,Rocky River,,https://bgsufalcons.com/sports/mens-soccer/roster/jake-bergin/18807
71,Bowling Green,2024,I,19,Ryko Bodurov,M,5' 7'',Fr.,,Columbus Ohio,Olentangy Berlin,,https://bgsufalcons.com/sports/mens-soccer/roster/ryko-bodurov/19118
71,Bowling Green,2024,I,20,Gus Peacock,D,6' 0'',So.,,Wyoming Ohio,Wyoming,,https://bgsufalcons.com/sports/mens-soccer/roster/gus-peacock/18821
71,Bowling Green,2024,I,21,Trace Terry,F,6' 2'',Jr.,,Bellbrook Ohio,Bellbrook,,https://bgsufalcons.com/sports/mens-soccer/roster/trace-terry/18827
71,Bowling Green,2024,I,22,Anthony Hernandez,M,5' 7'',So.,,Pickerington Ohio,Central,,https://bgsufalcons.com/sports/mens-soccer/roster/anthony-hernandez/18817
71,Bowling Green,2024,I,25,Yoann Araujo,D,,So.,,,,,,https://bgsufalcons.com/sports/mens-soccer/roster/yoann-araujo/19119
71,Bowling Green,2024,I,28,Will Schutte,GK,6' 0'',R-Fr.,,Cincinnati Ohio,Colerain,,https://bgsufalcons.com/sports/mens-soccer/roster/will-schutte/18825
71,Bowling Green,2024,I,30,Jason Ball,GK,6' 3'',R-Fr.,,Miamisburg Ohio,Miamisburg,,https://bgsufalcons.com/sports/mens-soccer/roster/jason-ball/18806
71,Bowling Green,2024,I,33,Brendan Graves,GK,6' 0'',5th,,Perrysburg Ohio,Perrysburg,,https://bgsufalcons.com/sports/mens-soccer/roster/brendan-graves/18816
72,Bradley,2024,I,00,Dante Carraro,GK,6' 0",So.,,London Ontario,Saint Thomas Aquinas,,https://bradleybraves.com/sports/mens-soccer/roster/dante-carraro/13351
72,Bradley,2024,I,0,Drew Berry,GK,6' 2",Jr.,,Westminster Mass.,Oakmont Regional,,https://bradleybraves.com/sports/mens-soccer/roster/drew-berry/13349
72,Bradley,2024,I,1,Alex Grow,GK,6' 2",Sr.,,Brookfield WI,Loyola-Chicago,,https://bradleybraves.com/sports/mens-soccer/roster/alex-grow/13360
72,Bradley,2024,I,2,Alex Nicastro,D/MF,6' 0",R-Jr.,,Algonquin Ill.,Jacobs,,https://bradleybraves.com/sports/mens-soccer/roster/alex-nicastro/13370
72,Bradley,2024,I,4,Charlie Dickerson,D,6' 0",Sr.,,Norwich England,Jefferson College,,https://bradleybraves.com/sports/mens-soccer/roster/charlie-dickerson/13353
72,Bradley,2024,I,5,Dominic Woolley,MF,6' 3",Jr.,,Loughborough England,Murray State College,,https://bradleybraves.com/sports/mens-soccer/roster/dominic-woolley/13554
72,Bradley,2024,I,6,Elias Benitez Saiz,D,5' 8",5th,,Asunción Paraguay,Heartland Community College,,https://bradleybraves.com/sports/mens-soccer/roster/elias-benitez-saiz/13348
72,Bradley,2024,I,7,Yohance Douglas,F,5' 11",Jr.,,Ossining NY,Marist College,,https://bradleybraves.com/sports/mens-soccer/roster/yohance-douglas/13354
72,Bradley,2024,I,8,Cohen Musschoot,MF,5' 11",So.,,Marengo IL,Marian Central Catholic High School,,https://bradleybraves.com/sports/mens-soccer/roster/cohen-musschoot/13368
